Store Number,Store Name,Address,Latitude,Longitude
3422,"Peter England Peter England Store, Rajpur Rd, Dehradun","# 56, Rajpur Road, Opposite Hotel Madhuban, Dehradun - 248 001.",30.338556,78.058556
3423,"Peter England Peter England Store, Rajpur Road, Dehradun","No.25-C, Rajpur Road, Dehradun - 248 001.",30.336279,78.055305
3424,"Peter England Peter England Store, Pacific Mall,Dehradun","Shop No. UGF - 21, Pacific Mall, Rajpur Road, Jakhan, Dehradun - 248001.",30.366556,78.070473
3425,"Peter England Peter England Store, Platan Bazar, Dehradun","10, Platan Bazar, Dehradun - 248001",30.322639,30.322639
3426,"Peter England Peter England Store, Dehradun","55/40, Paltan Bazar, Dehradun-248001",30.322639,78.040108
4602,Peter England PETER ENGLAND,"Peter England, Shop No.6, Ground & First florr, Plot no.55, MJ Tower, Rajpur Road, Dehradun-248001",0.000000,0.000000
3532,"Peter England Peter England Store, Nanital Road, Haldwani","C/O U & 1A Garment Store,Ganga Singh negi Market, Tikonia, Nanital Road, Haldwani,Uttarakhand - 263 139.",29.218279,79.512970
3533,"Peter England Peter England Store, Naya bazaar, Haldwani","Peter England Exclusive Showroom, Naya Bazaar, Near Bata Showroom, Haldwani - 263139",29.218279,79.513031
4560,Peter England PETER ENGLAND,"The ICON, Brij Vihar,Opp-sexxion Court, Nainital Road, Nainital, Haldwani 263139",0.000000,0.000000
3538,"Peter England Peter England Store, Hardwar","Super Complex, Near Prem Nagar Asram, Haridwar - 249403",29.976778,78.122223
3539,"Peter England Peter England Store, Shivpuri Yojna, Hardwar","Plot no. 3, Shivpuri Yojna, Opp.Prem Nagar Ashram Delhi Road, Haridwar, Uttrakhand - 249 401.",29.976807,78.122223
3819,"Peter England Peter England Store, Rishikesh","71, MEKHERJEE ROAD, RISHIKESH - 249201",30.105833,78.299278
3822,"Peter England Peter England Store, Civil Lines, Roorkee","1022, (1-5), 18 Civil Lines, Haridwar, Roorkee - 247667.",29.869888,77.890305
3906,"Peter England Peter England Store, Roorkee","M/S Luxmi Fashions, 12 Civil Lines, Opposite Kotwali, Roorkee- 247667",29.869888,77.890305
3823,"Peter England Peter England Store, Rudrapur, Uttaranchal","A64, Matkewali Gali, Rudrapur - 263 153.(Uttarakhand)",28.994556,79.387611
3322,"Peter England Peter England Store, Bangaon, WB","NEAR BATA MORE , BANGAON ( NORTH 24 PARGANAS ) - 743235",23.041971,88.830254
3324,"Peter England Peter England Store, Barasat",Peter England Showroom 95/44B K.N.C. ROAD HARITALA MORE BARASAT 700124,22.719807,88.481247
3496,"Peter England Peter England Store, Giridih","R.S. Complax, shiv Mohalla, Giridh 815301",24.182083,86.286781
3288,"Peter England Peter England Store, Baharampur","134,B.B.SEN ROAD,OPP. CENTRAL CO-OPERATIVE BANK-742101",24.106806,88.250191
3339,"Peter England Peter England Store, Berhampur","City Mall,Opp: telephone Bhawan,Berhampur,pin : 751007",19.310612,84.791557
3371,"Peter England Peter England Store, Burdwan","104, G.T.ROAD, OPP. DHAL DIGHI PETROL PUMP. BURDWAN,713101,",23.236279,87.866447
3530,"Peter England Peter England Store, Habra, West Bengal","NAGAR UKHRA MORE, JASORE ROAD HABRA, NORTH 24 PGS, HABRA, West Bengal",23.046167,88.828415
3543,"Peter England Peter England Store, G.T. Road, Hooghly","H H FAB, Peter England Showroom, 310,G T ROAD (EAST),COURT MORE CHANDANNAGAR,HOOGHLY-712136",22.861139,88.367111
3622,"Peter England Peter England Store, Kharagpur, West Bengal","PE Showroom,Ground Floor, Next to Kalazone sarees, Kharida Main Road, Kharagpur - 721301",22.344610,87.297943
3628,"Peter England Peter England Store, Lindsay Street, Kolkata","No.28, Lindsay Street, Kolkata - 700 087.",22.559555,88.350914
3629,"Peter England Peter England Store, Gariahat, Kolkata","# 48, Gariahat Road, Kolkata - 700 019.",22.518360,88.365860
3630,"Peter England Peter England Store, Avani Riverside Mall, Kolkata","Shop no 8,Avani Riverside Mall, First Floor,Jagat Bannerjee Ghat Rd,Howrah,Kolkata-711102",22.563307,88.323418
3631,"Peter England Peter England Store, Gorabazar, Kolkata","39B,POST OFFICE ROAD,DUMDUM,GORABAZAR, KOL.700028",22.636972,88.413223
3632,"Peter England Peter England Store, The Metropolis Mall, Kolkata","THE METROPOLIS MALL,1925 CHAKGARIA,2ND FLOOR,SHOP NO-221A,KOL-700094",22.483473,88.390526
3633,"Peter England Peter England Store, Diamond Harbour road, Kolkata","437,Diamond Harbour Rd. ,Behala,near tram depo, kolkata - 700034",22.500860,88.318138
3634,"Peter England Peter England Store, Kolkata","111/3, RAJA S C MALLICK ROAD, GARIA, KOLKATA-700084",18.628389,73.803024
3635,"Peter England Peter England Store, Bapuji Nagar, Kolkata","B/37 A , BAPUJI NAGAR , RAJA S C MULLICK ROAD , JADVAPUR , KOLKATA - 92 (WEST BENGAL)",22.487000,88.374420
3636,"Peter England Peter England Store, Rajarhat, Kolkata","SHOP NO. C0112,1ST FLOOR,CITY CENTRE, NEW TOWN,RAJARHAT,KOLKATA.",22.622972,88.450249
4592,Peter England PETER ENGLAND,"Peter England Showroom, New Ghoshpara main road,Beside Reliance Trends, Barrackpore,Kolkata, West Bengal-700120",22.761990,88.370163
4606,Peter England Peter England,"Peter England Showroom, Situated at 227,Netaji Subhash Chandra Bose Road,Bansdroni, Kolkata - 700047",22.472094,88.366661
3649,"Peter England Peter England Store, Krishna Nagar, WB","Peter England Store, R.N.TAGORE ROAD,HIGH STREET, KRISHNANAGAR,NADIA-741101",23.389668,88.518387
3667,"Peter England Peter England Store, Madhyamgram, WB","Roshni Enterprise,CTC Bus stand, Basunagar,Madhyamgram,Sodepur Road, Kolkatta, West Bengal",22.693111,88.463470
3672,"Peter England Peter England Store, Malda, West Bengal","K.J.SANYAL ROAD,OPP:-ENGLISH BAZER POLICE STATION,MALDA-732101",24.996584,88.142113
3681,"Peter England Peter England Store, Medinapur","Keranitala,Collectorate Rd. Midnapur,Pin-721101",22.422640,87.316864
3851,"Peter England Peter England Store, Sonarpur","275,SAHEB PARA,SONAR PUR, BESIDE S.B.I. BANK, KOLKATA-700150",22.442917,88.427666
